注意事项,#genre#
VIUTV-英频限,http://iptv.4666888.xyz/iptv.php?id=20076
RTHK-31频限,http://iptv.4666888.xyz/iptv.php?id=20080
RTHK-32频限,http://iptv.4666888.xyz/iptv.php?id=20081
HUB娱家频限,http://iptv.4666888.xyz/iptv.php?id=20287
HUB都会频限,http://iptv.4666888.xyz/iptv.php?id=20288
新加乐酷频限,http://iptv.4666888.xyz/iptv.php?id=20281
新加_E乐频限,http://iptv.4666888.xyz/iptv.php?id=20282
新加佳乐频限,http://iptv.4666888.xyz/iptv.php?id=20289
新加CHu频限,http://iptv.4666888.xyz/iptv.php?id=20284
新加CH5频限,http://iptv.4666888.xyz/iptv.php?id=20285
新加CH8频限,http://iptv.4666888.xyz/iptv.php?id=20286
天映经典国限,http://iptv.4666888.xyz/iptv.php?id=20115
天映经典粤限,http://iptv.4666888.xyz/iptv.php?id=20114
天映频道国限,http://iptv.4666888.xyz/iptv.php?id=20116
天映频道粤限,http://iptv.4666888.xyz/iptv.php?id=20117
星光综合频限,http://iptv.4666888.xyz/iptv.php?id=20121
重温经典频限,http://iptv.4666888.xyz/iptv.php?id=20122
澳门莲花频限,http://iptv.4666888.xyz/iptv.php?id=20130
澳门资讯频限,http://iptv.4666888.xyz/iptv.php?id=20129
澳门Macau限,http://iptv.4666888.xyz/iptv.php?id=20128
澳视澳门频限,http://iptv.4666888.xyz/iptv.php?id=20127
澳门体育频限,http://iptv.4666888.xyz/iptv.php?id=20131
澳门综合频限,http://iptv.4666888.xyz/iptv.php?id=20131
闽南频限,#genre#
寰宇新闻频限,http://iptv.4666888.xyz/iptv.php?id=20176
东森新闻频限,http://iptv.4666888.xyz/iptv.php?id=20174
东森新闻美限,http://iptv.4666888.xyz/iptv.php?id=20175
tvbs新闻频限,http://iptv.4666888.xyz/iptv.php?id=20168
三立新闻频限,http://iptv.4666888.xyz/iptv.php?id=20169
三立新闻加限,http://iptv.4666888.xyz/iptv.php?id=20170
年代新闻频限,http://iptv.4666888.xyz/iptv.php?id=20178
非凡新闻频限,http://iptv.4666888.xyz/iptv.php?id=20179
闽镜新闻频限,http://iptv.4666888.xyz/iptv.php?id=20180
民视新闻频限,http://iptv.4666888.xyz/iptv.php?id=20177
中视新闻频限,http://iptv.4666888.xyz/iptv.php?id=20171
台视新闻频限,http://iptv.4666888.xyz/iptv.php?id=20172
公视闽南频限,http://iptv.4666888.xyz/iptv.php?id=20185
民视闽南频限,http://iptv.4666888.xyz/iptv.php?id=20182
中视闽南频限,http://iptv.4666888.xyz/iptv.php?id=20183
华视闽南频限,http://iptv.4666888.xyz/iptv.php?id=20184
台视闽南频限,http://iptv.4666888.xyz/iptv.php?id=20186
寰宇闽南频限,http://iptv.4666888.xyz/iptv.php?id=20293
tvbs闽南频限,http://iptv.4666888.xyz/iptv.php?id=20188
公视戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20292
民视第一频限,http://iptv.4666888.xyz/iptv.php?id=20215
民视闽语频限,http://iptv.4666888.xyz/iptv.php?id=20216
民视影剧频限,http://iptv.4666888.xyz/iptv.php?id=20219
民视旅游频限,http://iptv.4666888.xyz/iptv.php?id=20218
民视综艺频限,http://iptv.4666888.xyz/iptv.php?id=20217
中视经典频限,http://iptv.4666888.xyz/iptv.php?id=20221
中视菁采频限,http://iptv.4666888.xyz/iptv.php?id=20222
中天娱乐频限,http://iptv.4666888.xyz/iptv.php?id=20194
中天综合频限,http://iptv.4666888.xyz/iptv.php?id=20195
中天亚洲频限,http://iptv.4666888.xyz/iptv.php?id=20196
台视综合频限,http://iptv.4666888.xyz/iptv.php?id=20220
三立台湾频限,http://iptv.4666888.xyz/iptv.php?id=20202
三立戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20203
三立综合频限,http://iptv.4666888.xyz/iptv.php?id=20204
三立都会频限,http://iptv.4666888.xyz/iptv.php?id=20205
八大第一频限,http://iptv.4666888.xyz/iptv.php?id=20197
八大综合频限,http://iptv.4666888.xyz/iptv.php?id=20198
八大戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20199
八大娱乐频限,http://iptv.4666888.xyz/iptv.php?id=20200
八大精采频限,http://iptv.4666888.xyz/iptv.php?id=20201
龙华电影频限,http://iptv.4666888.xyz/iptv.php?id=20240
龙华戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20241
龙华洋片频限,http://iptv.4666888.xyz/iptv.php?id=20242
龙华偶像频限,http://iptv.4666888.xyz/iptv.php?id=20243
龙华日韩频限,http://iptv.4666888.xyz/iptv.php?id=20244
龙华经典频限,http://iptv.4666888.xyz/iptv.php?id=20245
龙华卡通频限,http://iptv.4666888.xyz/iptv.php?id=20246
龙祥时代频限,http://iptv.4666888.xyz/iptv.php?id=20247
纬来体育频限,http://iptv.4666888.xyz/iptv.php?id=20225
纬来日本频限,http://iptv.4666888.xyz/iptv.php?id=20226
纬来电影频限,http://iptv.4666888.xyz/iptv.php?id=20227
纬来综合频限,http://iptv.4666888.xyz/iptv.php?id=20228
纬来精采频限,http://iptv.4666888.xyz/iptv.php?id=20229
东森综合频限,http://iptv.4666888.xyz/iptv.php?id=20206
东森戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20207
东森超视频限,http://iptv.4666888.xyz/iptv.php?id=20208
东森美洲频限,http://iptv.4666888.xyz/iptv.php?id=20210
东森电影频限,http://iptv.4666888.xyz/iptv.php?id=20211
东森洋片频限,http://iptv.4666888.xyz/iptv.php?id=20212
东森幼幼频限,http://iptv.4666888.xyz/iptv.php?id=20213
tvbs精采频限,http://iptv.4666888.xyz/iptv.php?id=20191
tvbs欢乐频限,http://iptv.4666888.xyz/iptv.php?id=20189
tvbs亚洲频限,http://iptv.4666888.xyz/iptv.php?id=20190
tvbs台剧频限,http://iptv.4666888.xyz/iptv.php?id=20193
靖洋戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20294
靖洋卡通频限,http://iptv.4666888.xyz/iptv.php?id=20295
靖天卡通频限,http://iptv.4666888.xyz/iptv.php?id=20237
靖天国际频限,http://iptv.4666888.xyz/iptv.php?id=20236
靖天综合频限,http://iptv.4666888.xyz/iptv.php?id=20296
靖天欢乐频限,http://iptv.4666888.xyz/iptv.php?id=20297
靖天映画频限,http://iptv.4666888.xyz/iptv.php?id=20298
靖天戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20299
靖天电影频限,http://iptv.4666888.xyz/iptv.php?id=20300
靖天育乐频限,http://iptv.4666888.xyz/iptv.php?id=20301
靖天资讯频限,http://iptv.4666888.xyz/iptv.php?id=20302
华艺综合频限,http://iptv.4666888.xyz/iptv.php?id=20223
亚洲美食频限,http://iptv.4666888.xyz/iptv.php?id=20270
美食星球频限,http://iptv.4666888.xyz/iptv.php?id=20271
亚洲旅游频限,http://iptv.4666888.xyz/iptv.php?id=20273
TLC-旅游频限,http://iptv.4666888.xyz/iptv.php?id=20272
博斯网球频限,http://iptv.4666888.xyz/iptv.php?id=20267
博斯无限频限,http://iptv.4666888.xyz/iptv.php?id=20268
博斯运动壹限,http://iptv.4666888.xyz/iptv.php?id=20263
博斯运动贰限,http://iptv.4666888.xyz/iptv.php?id=20264
博斯高球壹限,http://iptv.4666888.xyz/iptv.php?id=20266
博斯高球贰限,http://iptv.4666888.xyz/iptv.php?id=20265
WWE_摔频限,http://iptv.4666888.xyz/iptv.php?id=20269
智林体育频限,http://iptv.4666888.xyz/iptv.php?id=20224
ELta体育壹限,http://iptv.4666888.xyz/iptv.php?id=20232
ELta体育贰限,http://iptv.4666888.xyz/iptv.php?id=20233
ELta体育叁限,http://iptv.4666888.xyz/iptv.php?id=20234
ELta体育肆限,http://iptv.4666888.xyz/iptv.php?id=20235
ELta影剧频限,http://iptv.4666888.xyz/iptv.php?id=20230
ELta综合频限,http://iptv.4666888.xyz/iptv.php?id=20231
ELta娱乐频限,http://iptv.4666888.xyz/iptv.php?id=20303
CN_卡通频限,http://iptv.4666888.xyz/iptv.php?id=20262
阿里郎综频限,http://iptv.4666888.xyz/iptv.php?id=20274
thrill惊悚频限,http://iptv.4666888.xyz/iptv.php?id=20259
BBC新闻频限,http://iptv.4666888.xyz/iptv.php?id=20279
BBC综合频限,http://iptv.4666888.xyz/iptv.php?id=20280
美亚电影频限,http://iptv.4666888.xyz/iptv.php?id=20239
好莱电影频限,http://iptv.4666888.xyz/iptv.php?id=20248
CINemax频限,http://iptv.4666888.xyz/iptv.php?id=20256
HBO频道频限,http://iptv.4666888.xyz/iptv.php?id=20249
HBO高清频限,http://iptv.4666888.xyz/iptv.php?id=20250
HBO原创频限,http://iptv.4666888.xyz/iptv.php?id=20251
HBO强档频限,http://iptv.4666888.xyz/iptv.php?id=20252
HBO家庭频限,http://iptv.4666888.xyz/iptv.php?id=20253
MTV音乐频限,http://iptv.4666888.xyz/iptv.php?id=20276
astro_QJ频限,http://iptv.4666888.xyz/iptv.php?id=20238
astr-欢喜频限,http://iptv.4666888.xyz/iptv.php?id=20260
中旺电视频限,http://iptv.4666888.xyz/iptv.php?id=20187
HISTORy频限,http://iptv.4666888.xyz/iptv.php?id=20283
ONE韩综频限,http://iptv.4666888.xyz/iptv.php?id=20255
rock娱乐频限,http://iptv.4666888.xyz/iptv.php?id=20275
Star'电影频限,http://iptv.4666888.xyz/iptv.php?id=20257
AXN电影频限,http://iptv.4666888.xyz/iptv.php?id=20254
ANIMAX-频限,http://iptv.4666888.xyz/iptv.php?id=20258
动物星球频限,http://iptv.4666888.xyz/iptv.php?id=20277
特闽频流,#genre#
广东珠江频流,http://bxtv.3a.ink/api.php?id=gdzj
广东体育频流,http://bxtv.3a.ink/api.php?id=gdty
Plus综合频流,http://bxtv.3a.ink/api.php?id=tvbp
pₒₚc电影频流,http://bxtv.3a.ink/api.php?id=popc
凤凰中文频流,http://bxtv.3a.ink/api.php?id=fhzw
凤凰资讯频流,http://bxtv.3a.ink/api.php?id=fhzx
凤凰香港频流,http://bxtv.3a.ink/api.php?id=fhhk
中天新闻频流,http://bxtv.3a.ink/api.php?id=ztxw
无线新闻频流,http://bxtv.3a.ink/api.php?id=wxxw
Now新闻频流,http://bxtv.3a.ink/api.php?id=now
无线翡翠频流,http://bxtv.3a.ink/api.php?id=fct
无线明珠频流,http://bxtv.3a.ink/api.php?id=mz
无线千禧频流,http://bxtv.3a.ink/api.php?id=qxjd
无线赛马频流,http://bxtv.3a.ink/api.php?id=18
美亚电影国流,http://bxtv.3a.ink/api.php?id=meiya
美亚电影闽流,http://bxtv.3a.ink/api.php?id=twmeiya
VIUTV粤频流,http://bxtv.3a.ink/api.php?id=viutv
寰宇新闻频流,http://bxtv.3a.ink/api.php?id=hyxw
民视新闻频流,http://bxtv.3a.ink/api.php?id=msxw
中视新闻频流,http://bxtv.3a.ink/api.php?id=zsxw
台视新闻频流,http://bxtv.3a.ink/api.php?id=tsxw
tvbs闽南频流,http://bxtv.3a.ink/api.php?id=tvbs
中视闽南频流,http://bxtv.3a.ink/api.php?id=zhongshi
华视闽南频流,http://bxtv.3a.ink/api.php?id=huashi
台视闽南频流,http://bxtv.3a.ink/api.php?id=taishi
民视闽南频流,http://bxtv.3a.ink/api.php?id=minshi
民视闽语频流,http://bxtv.3a.ink/api.php?id=mstw
中天亚洲频流,http://bxtv.3a.ink/api.php?id=ztyz
八大第一频流,http://bxtv.3a.ink/api.php?id=bddy
八大综合频流,http://bxtv.3a.ink/api.php?id=bdzh
东森电影频流,http://bxtv.3a.ink/api.php?id=dsdy
东森幼幼频流,http://bxtv.3a.ink/api.php?id=dsyy
纬来体育频流,http://bxtv.3a.ink/api.php?id=wlty
纬来电影频流,http://bxtv.3a.ink/api.php?id=wldy
HBO电影频流,http://bxtv.3a.ink/api.php?id=hbo
特区频玛,#genre#
Plus综合频玛,https://cdn9.163189.xyz/smt1.1.php?id=j2_twn
凤凰中文频玛,https://cdn9.163189.xyz/smt1.1.php?id=phoenixtv_hd
凤凰资讯频玛,https://cdn9.163189.xyz/smt1.1.php?id=phoenixinfo_hd
凤凰香港频玛,https://cdn9.163189.xyz/smt1.1.php?id=hkphoenix_twn
无线新闻频玛,https://cdn9.163189.xyz/smt1.1.php?id=inews_twn
无线翡翠频玛,https://cdn9.163189.xyz/smt1.1.php?id=jade_twn
无线华丽粤玛,https://cdn9.163189.xyz/smt1.1.php?id=Wlt
无线华丽国玛,https://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
无线明珠频玛,https://cdn9.163189.xyz/smt1.1.php?id=pearl_twn
无线娱乐频玛,https://cdn9.163189.xyz/smt1.1.php?id=Tvbentertainment
无线千禧频玛,https://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
RTHK-31频玛,https://cdn9.163189.xyz/smt1.1.php?id=rhk31_twn
RTHK-32频玛,https://cdn9.163189.xyz/smt1.1.php?id=rhk32_twn
VIUTV英频玛,https://cdn9.163189.xyz/smt1.1.php?id=viusix_twn
cm+电影频玛,https://cdn9.163189.xyz/smt1.1.php?id=Aodhd
美亚电影频玛,https://cdn9.163189.xyz/smt1.1.php?id=meiyamovie_twn
天映频道闽玛,https://cdn9.163189.xyz/smt1.1.php?id=Celestial
天映经典闽玛,https://cdn9.163189.xyz/smt1.1.php?id=Celestial2
tvbs-a啥频玛,https://cdn9.163189.xyz/smt1.1.php?id=Xinhe
Astr爱奇频玛,https://cdn9.163189.xyz/smt1.1.php?id=Qiyi
AstrQJ国频玛,https://cdn9.163189.xyz/smt1.1.php?id=Quanjia
Astr欢喜频玛,https://cdn9.163189.xyz/smt1.1.php?id=Huahee
特区频推,#genre# 
Plus综合频推,http://api.mg.itv888.cn:8080/hls/c18815664e8/index.m3u8
凤凰中文频推,http://api.mg.itv888.cn:8080/hls/2f80047f91e/index.m3u8
凤凰资讯频推,http://api.mg.itv888.cn:8080/hls/11ef1dc70d8/index.m3u8
凤凰香港频推,http://api.mg.itv888.cn:8080/hls/e9660dce9a6/index.m3u8
有线新闻频推,http://api.mg.itv888.cn:8080/hls/5e12ccd9191/index.m3u8
无线新闻频推,http://api.mg.itv888.cn:8080/hls/e1bb5e8bc4f/index.m3u8
无线翡翠频推,http://api.mg.itv888.cn:8080/hls/4bb8922027c/index.m3u8
无线华丽频推,http://api.mg.itv888.cn:8080/hls/ac8b06eb0c8/index.m3u8
无线明珠频推,http://api.mg.itv888.cn:8080/hls/63e9ea6e5df/index.m3u8
VIUTV'粤频推,http://api.mg.itv888.cn:8080/hls/13d52dc29d5/index.m3u8
VIUTV'英频推,http://api.mg.itv888.cn:8080/hls/0408f039a12/index.m3u8
RTHK-31频推,http://api.mg.itv888.cn:8080/hls/7f79a251429/index.m3u8
RTHK-32频推,http://api.mg.itv888.cn:8080/hls/18c550eab1e/index.m3u8
闽南4Gtv,#genre#
中天新闻4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=39
寰宇新闻4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=41
东森新闻4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=32
tvbs新闻4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=36
三立新闻4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=35
闽镜新闻4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=31
民视新闻4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=34
中视新闻4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=38
华视新闻4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=33
民视闽南4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=3
中视闽南4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=5
寰宇闽南4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=42
tvbs闽南4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=44
民视台湾4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=2
民视第一4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=1
民视旅游4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=69
民视综艺4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=46
中视菁采4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=11
中视经典4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=6
国际财经4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=40
全球财经4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=43
东森财经4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=37
tvbs精采4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=12
tvbs欢乐4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=52
八大综艺4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=10
三立综合4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=8
靖洋卡通4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=28
靖天卡通4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=27
靖天综合4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=14
靖天日本4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=15
靖天欢乐4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=50
靖天育乐4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=48
靖天国际4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=49
靖天资讯4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=51
大爱壹高4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=4
唐人亚太4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=16
智林体育4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=64
滚动人生4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=70
猪哥亮厅4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=47
亚洲旅游4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=71
ELta旅游4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=76
ELta娱乐4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=13
古典音乐4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=60
时尚运动4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=65
空间居家4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=73
生活英语4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=23
互动英语4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=21
TRA体育4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=63
车迷体育4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=66
nick动漫4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=24
nick少儿4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=25
MO-亲子4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=29
DreamW4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=26
LUXE-TV4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=77
rock娱乐4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=54
HItS电影4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=75
INULTRa4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=62
LifeTime4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=55
电影原声4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=56
FEStIVal4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=72
MTVLive4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=58
PETClUB4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=68
GLOBAL4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=18
TRACEU4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=57
MEZZOl4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=59
GINX_TV4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=67
HakkaTV4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=9
DA_Vinci4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=22
star'韩综4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=53
TI-tv综合4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=19
国家地理4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=74
东森购壹4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=30
东森购贰4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=45
东森购叁4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=61
东森购五4Gtv,http://iptv.4666888.xyz/iptv4G.php?wid=20
央卫高码,#genre#
CCTV-01高码,https://zby.130519.xyz/PLTV/11/224/3221225673/index.m3u8
CCTV-01高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV-02高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV-03高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV-04高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV-05高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV-5+高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV-06高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV-07高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV-08高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV-09高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV-10高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV-11高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV-12高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV-13高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV-14高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV-15高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV-16高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV-17高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
北京卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws
东方卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws
浙江卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
江苏卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
湖南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
广东卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
深圳卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
天津卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
安徽卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
辽宁卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
河北卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
江西卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
四川卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
重庆卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
贵州卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
湖北卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
广西卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
东南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
海南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
青海卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
吉林卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
黑龙江视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws
上海高码,#genre#
睛彩竞技高码,https://zby.130519.xyz/PLTV/11/224/3221226116/index.m3u8
睛彩篮球高码,https://zby.130519.xyz/PLTV/11/224/3221226118/index.m3u8
睛彩广场高码,https://zby.130519.xyz/PLTV/11/224/3221226139/index.m3u8
五星体育高码,https://zby.130519.xyz/PLTV/11/224/3221225732/index.m3u8
CCTV-01高码,https://zby.130519.xyz/PLTV/11/224/3221225723/index.m3u8
CCTV-01高码,https://zby.130519.xyz/PLTV/11/224/3221225770/index.m3u8
CCTV-01高码,https://zby.130519.xyz/PLTV/11/224/3221226163/index.m3u8
CCTV-02高码,https://zby.130519.xyz/PLTV/11/224/3221226122/index.m3u8
CCTV-03高码,https://zby.130519.xyz/PLTV/11/224/3221225766/index.m3u8
CCTV-03高码,https://zby.130519.xyz/PLTV/11/224/3221226165/index.m3u8
CCTV-04高码,https://zby.130519.xyz/PLTV/11/224/3221226124/index.m3u8
CCTV-05高码,https://zby.130519.xyz/PLTV/11/224/3221225734/index.m3u8
CCTV-05高码,https://zby.130519.xyz/PLTV/11/224/3221226146/index.m3u8
CCTV-06高码,https://zby.130519.xyz/PLTV/11/224/3221225741/index.m3u8
CCTV-06高码,https://zby.130519.xyz/PLTV/11/224/3221226148/index.m3u8
CCTV-07高码,https://zby.130519.xyz/PLTV/11/224/3221225701/index.m3u8
CCTV-07高码,https://zby.130519.xyz/PLTV/11/224/3221226143/index.m3u8
CCTV-07高码,https://zby.130519.xyz/PLTV/11/224/3221226137/index.m3u8
CCTV-08高码,https://zby.130519.xyz/PLTV/11/224/3221225736/index.m3u8
CCTV-08高码,https://zby.130519.xyz/PLTV/11/224/3221226167/index.m3u8
CCTV-10高码,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8
CCTV-10高码,https://zby.130519.xyz/PLTV/11/224/3221226169/index.m3u8
CCTV-11高码,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8
CCTV-11高码,https://zby.130519.xyz/PLTV/11/224/3221226145/index.m3u8
CCTV-12高码,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8
CCTV-12高码,https://zby.130519.xyz/PLTV/11/224/3221226126/index.m3u8
CCTV-13高码,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8
CCTV-14高码,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8
CCTV-14高码,https://zby.130519.xyz/PLTV/11/224/3221226150/index.m3u8
CCTV-15高码,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8
CCTV-16高码,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8
CETV-01高码,https://zby.130519.xyz/PLTV/11/224/3221225775/index.m3u8
CETV-04高码,https://zby.130519.xyz/PLTV/11/224/3221226153/index.m3u8
北京卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8
东方卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8
东方卫视高码,https://zby.130519.xyz/PLTV/11/224/3221226106/index.m3u8
浙江卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8
江苏卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225720/index.m3u8
湖南卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8
广东卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8
深圳卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8
天津卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8
安徽卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8
山东卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225733/index.m3u8
山西卫视高码,https://zby.130519.xyz/PLTV/11/224/3221226113/index.m3u8
